row_index,Post ID,Category,llm_label,llm_confidence,llm_tactics,llm_rationale
1522,934,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1523,935,pirated_software,illicit_not_scam,0.9,,Thread shows discussion of pirated software with no manipulation tactics or scam indicators present.
1524,937,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or complaints indicating scam behavior.
1525,938,pirated_software,illicit_not_scam,0.9,authority,Pirated software offered with claims of exclusive features but no manipulation tactics indicating scam present.
1526,939,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior.
1527,940,pirated_software,illicit_not_scam,0.9,,Pirated software offered and exchanged without evident manipulation or scam tactics in the conversation.
1528,945,pirated_software,illicit_not_scam,0.9,authority,"Selling pirated software with claims of mod features and insider release, no manipulation tactics or scam evidence present."
1529,947,pirated_software,unclear,0.8,,No clear manipulation or scam indicators; conversation is vague and lacks evidence of transaction or deception.
1530,948,pirated_software,illicit_not_scam,0.9,authority;trust_building,"Pirated software offered with claims of exclusive features and creator status, no clear manipulation or scam evidence present."
1531,949,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with no signs of manipulation or scam tactics, and no complaints indicating fraud or non-delivery."
1532,950,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1533,952,pirated_software,illicit_not_scam,0.9,,Pirated software sold with payment but no clear manipulation or scam tactics present in the conversation.
1534,1555,pirated_software,unclear,0.8,,No clear evidence of scam or manipulation tactics; only complaints about non-working invites without seller interaction.
1535,2142,pirated_software,illicit_not_scam,0.8,authority,Seller claims ownership (authority) but no scam or manipulation tactics indicating fraud are present.
1536,2169,pirated_software,illicit_not_scam,0.8,,Offer for pirated YouTube Premium with no evident manipulation or scam indicators in the thread.
1537,2170,pirated_software,unclear,0.8,,"No clear evidence of scam, manipulation tactics, or illicit transaction details present in the brief thread."
1538,2179,pirated_software,unclear,0.9,,"No clear offer, transaction, or manipulation tactics present to determine intent or outcome in this thread."
1539,2205,pirated_software,illicit_not_scam,0.8,,Post offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
1540,2206,pirated_software,illicit_not_scam,0.8,,"Thread promotes pirated software with no evident manipulation tactics or scam indicators, just sharing and discussing tools openly."
1541,1003,pirated_software,unclear,0.9,,"No clear offer, transaction, or manipulation tactics present; conversation is mostly greetings and unrelated comments."
1542,1004,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered and discussed without evident manipulation or scam tactics, indicating actual delivery of illicit goods."
1543,1005,pirated_software,unclear,0.9,,"No clear signals of scam, manipulation, or illicit transaction; conversation is too sparse and generic to classify."
1544,1006,pirated_software,unclear,0.9,,"No clear offer, manipulation, or scam indicators present; conversation is vague and lacks transactional details."
1545,1012,pirated_software,unclear,0.8,,"No transactional or manipulative content present, only greetings and unidentified replies without scam or illicit signals."
1546,1013,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no evident manipulation tactics or scam indicators, and replies show normal user inquiries and issues."
1547,1014,pirated_software,unclear,0.7,,No clear manipulation or scam indicators; conversation is vague and lacks transactional or deceptive content.
1548,1016,pirated_software,illicit_not_scam,0.9,,Offers pirated software access with no evident manipulation or scam tactics present in the thread.
1549,1017,pirated_software,illicit_not_scam,0.9,,Thread offers pirated software with no evident manipulation tactics or complaints indicating scam or deception.
1550,1018,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
1551,1019,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
1552,1022,pirated_software,illicit_not_scam,0.9,,Offers pirated software with direct download links and no evident manipulation or scam tactics in the conversation.
1553,1023,pirated_software,illicit_not_scam,0.8,,"Pirated software offered and discussed without clear manipulation or scam indicators, with some users reporting issues but no confirmed fraud."
1554,1028,pirated_software,illicit_not_scam,0.9,,"Pirated software shared with no evident manipulation tactics or complaints of non-delivery, only broken links reported by users."
1555,1029,pirated_software,illicit_not_scam,0.8,,"Pirated software offered and discussed with no clear manipulation or scam indicators, only technical issues reported by users."
1556,1031,pirated_software,illicit_not_scam,0.9,,The post shares pirated software links with no evident manipulation or scam tactics present in the conversation.
1557,1033,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no signs of manipulation or complaints indicating scam behavior.
1558,1035,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered and discussed without evident manipulation or scam tactics, indicating actual delivery of illicit goods."
1559,1039,pirated_software,potential_scam,0.8,trust_building,Unverified lifetime pro links with user complaint suggest possible manipulation but no confirmed scam yet.
1560,1040,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no signs of manipulation or scam tactics in the thread.
1561,1044,pirated_software,illicit_not_scam,0.8,,"Offers pirated software with no evident manipulation or scam indicators, and replies show no complaints of fraud or deception."
1562,1045,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no signs of manipulation or complaints indicating scam or pressure tactics.
1563,1047,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered and users report some mods not working, but no clear manipulation or scam tactics are present."
1564,1048,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software with no evident manipulation or scam tactics, just user requests and compatibility comments."
1565,1049,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software with no evident manipulation tactics or complaints of non-delivery, indicating actual exchange of illicit goods."
